training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
62,0.7702150940895081,82.53968811035156,3894.031668702761,8262.485117548042,,,
125,0.8152724504470825,79.76190948486328,3872.3566773391904,8262.3752442499,,,
188,0.7887299656867981,77.18254089355469,3873.1920352530856,8263.434384727761,,,
251,0.7098135352134705,84.32540130615234,3872.4316090108855,8264.057127019716,,,
314,0.7761281728744507,79.76190948486328,3872.86717805361,8264.536892670014,,,
377,0.6733675599098206,82.73809814453125,3873.439042518536,8265.268196544004,,,
440,0.7902163863182068,79.76190948486328,3874.017116037153,8265.9652022024,,,
503,0.6860573887825012,82.14286041259766,3874.150175719507,8266.521228033871,,,
566,0.7182360887527466,80.15873718261719,3873.0467374007853,8265.825103731855,,,
629,0.658649206161499,81.94445037841797,3873.03699186397,8265.933906984708,,,
692,0.8190234303474426,76.5873031616211,3873.5170145592992,8266.156915279607,,,
755,0.7160869836807251,80.15873718261719,3873.0257697521693,8265.233439053334,,,
818,0.7185671329498291,79.5634994506836,3873.1655962765217,8265.536495380931,,,
881,0.6516612768173218,84.32540130615234,3873.2524223862188,8264.844693006977,,,
944,0.7680233120918274,80.35714721679688,3872.8670594356363,8264.912267703385,,,
1007,0.7000541090965271,80.55555725097656,3872.6835035615495,8265.27588104918,,,
1070,0.7357029914855957,79.5634994506836,3873.056886747243,8265.277181293755,,,
1133,0.6726256012916565,81.54762268066406,3874.762830339254,8267.089114066153,,,
1196,0.698183000087738,80.55555725097656,3874.6731359925534,8267.245423876577,,,
1259,0.6298810839653015,81.54762268066406,3873.196971262731,8265.80614992787,,,
1322,0.7046487331390381,82.73809814453125,3872.968298811761,8265.495883153071,,,
1385,0.6480783224105835,83.53175354003906,3873.92327059356,8266.031779171455,,,
1448,0.6425413489341736,85.71429443359375,3872.736122163515,8265.201596454495,,,
1511,0.6582977175712585,81.94445037841797,3873.9595864382054,8265.39019205504,,,
1574,0.6708621978759766,81.34921264648438,3872.6382211205505,8265.26128317392,,,
1637,0.6381486654281616,83.53175354003906,3873.264612896102,8265.42102444976,,,
1700,0.7569182515144348,78.76984405517578,3873.210148324096,8264.941174182153,,,
1763,0.768499493598938,79.96031951904297,3873.105147350875,8264.780657513747,,,
1826,0.7075047492980957,82.53968811035156,3873.279805635176,8265.254253137206,,,
1889,0.7180675864219666,83.13492584228516,3873.623325711205,8266.011633038048,,,
1952,0.7256566286087036,80.15873718261719,3873.6236623473583,8265.874923931227,,,
2015,0.6186756491661072,82.53968811035156,3873.4396306413505,8265.384671056554,,,
2078,0.6013009548187256,82.73809814453125,3873.420678847839,8265.459285782916,,,
2141,0.7121522426605225,81.74603271484375,3873.9824871576966,8265.36054678616,,,
2204,0.7423904538154602,79.36508178710938,3873.0472142379435,8264.94519767307,,,
2267,0.6773915886878967,80.75397491455078,3872.9014111653205,8265.41700864595,,,
2330,0.6949284672737122,79.76190948486328,3874.3331876420784,8266.330911467472,,,
2393,0.6629865169525146,80.15873718261719,3873.671104096704,8265.890760968128,,,
2456,0.7233871817588806,79.5634994506836,3873.524085515075,8265.81580990127,,,
2519,0.7531616687774658,79.76190948486328,3873.639343927304,8265.55302650446,,,
2582,0.6375010013580322,83.53175354003906,3873.420809883447,8265.525232882253,,,
2645,0.6802288293838501,80.55555725097656,3873.0007870093223,8265.428054486476,,,
2708,0.7410694360733032,79.96031951904297,3872.92938578933,8265.344917301149,,,
2771,0.6493778228759766,81.74603271484375,3873.067459239373,8265.728313948899,,,
2834,0.70086669921875,81.15079498291016,3873.070463833828,8265.635299658965,,,
2897,0.6527063250541687,81.34921264648438,3872.894586847415,8265.821854273478,,,
2960,0.7194438576698303,82.14286041259766,3873.7523318046615,8265.759364184407,,,
3023,0.7170637845993042,81.15079498291016,3872.997849174435,8266.063638563666,,,
3086,0.6671757102012634,82.34127807617188,3873.53583484415,8265.685065043352,,,
3149,0.6596719026565552,82.53968811035156,3873.2672234967586,8266.132579022456,,,
3212,0.6519138216972351,81.94445037841797,3873.3545081128204,8266.177015053847,,,
3275,0.6054553985595703,85.11904907226562,3873.181077459502,8265.251367574647,,,
3338,0.6942499279975891,80.95238494873047,3873.3148100593735,8265.063882938453,,,
3401,0.5874801278114319,85.11904907226562,3873.5705754823157,8265.566417976977,,,
3464,0.5892823338508606,83.53175354003906,3873.6033852966057,8265.751022549848,,,
3527,0.641669511795044,83.33333587646484,3873.6038733096348,8265.366561415176,,,
3590,0.6300463676452637,81.34921264648438,3873.7234694971926,8265.834847672118,,,
3653,0.6033902168273926,84.72222900390625,3873.4257470165926,8265.696284967282,,,
3716,0.663327693939209,81.34921264648438,3873.2242902947796,8265.485997770042,,,
3779,0.5128404498100281,88.29365539550781,3873.698545826806,8265.236865729094,,,
3842,0.7604814767837524,80.35714721679688,3872.791166225123,8265.57273370406,,,
3905,0.6129486560821533,83.92857360839844,3872.667885607197,8265.267274209431,,,
