training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
19,4.600076198577881,1.171875,398.13616145402193,6.490512937307358,,,
39,4.567441940307617,2.265625,312.32293769717216,3.9414046332240105,,,
59,4.5348639488220215,3.359375,310.3587031364441,12.348115630447865,,,
79,4.5078325271606445,3.515625,311.49172615259886,15.760042890906334,,,
99,4.460972785949707,5.703125,310.91334894299507,5.401942878961563,,,
119,4.442441463470459,8.203125,310.1791936904192,5.251975916326046,,,
139,4.424932956695557,8.828125,310.28574090451,6.758223474025726,,,
159,4.3947649002075195,9.453125,310.26830058544874,2.436692640185356,,,
179,4.358521938323975,11.875,310.2032897993922,2.2902991622686386,,,
199,4.336183071136475,14.6875,311.1983781680465,10.341528058052063,,,
219,4.310713768005371,17.734375,311.68870590627193,9.540284052491188,,,
239,4.280875205993652,18.59375,313.86797185987234,10.872791334986687,,,
259,4.225793361663818,24.0625,313.15245535224676,5.991989932954311,,,
279,4.233524799346924,21.875,311.1662710085511,5.373261123895645,,,
299,4.192288875579834,24.765625,310.2219732478261,9.734123758971691,,,
319,4.169460296630859,25.546875,310.26776041835546,5.791218392550945,,,
339,4.158806800842285,25.625,310.254261828959,4.0484679862856865,,,
359,4.117255687713623,29.375,312.54395488649607,5.412094108760357,,,
379,4.102852821350098,27.1875,312.9988195374608,9.956328384578228,,,
399,4.0816473960876465,29.53125,312.2512470930815,13.92337828874588,,,
419,4.044811725616455,31.015625,314.9703860282898,8.081006444990635,,,
439,4.0112080574035645,33.671875,311.99229434132576,20.25692779570818,,,
459,4.0030131340026855,34.21875,310.61762291938066,13.812654837965965,,,
479,3.971034288406372,34.6875,310.4843074455857,14.155172370374203,,,
499,3.944248676300049,34.375,312.0501881465316,12.039627134799957,,,
519,3.9426002502441406,34.765625,314.31615073233843,14.870509691536427,,,
539,3.942713975906372,32.65625,311.3721700385213,14.632939547300339,,,
559,3.8811676502227783,38.125,310.48876736313105,5.602998286485672,,,
579,3.8574867248535156,37.265625,316.18031170219183,8.313910849392414,,,
599,3.8409767150878906,40.234375,311.1745309084654,18.45875233411789,,,
619,3.8109943866729736,38.28125,317.74115450680256,9.270629659295082,,,
639,3.7769341468811035,42.109375,314.1179025173187,8.56142845004797,,,
659,3.756572723388672,41.25,313.71956933289766,10.730206221342087,,,
679,3.7459847927093506,40.15625,310.2456783875823,9.707006439566612,,,
699,3.721270799636841,40.9375,310.18126606941223,3.4554701298475266,,,
719,3.733815908432007,40.390625,317.9167404770851,9.304377436637878,,,
739,3.714761734008789,40.15625,316.1503842100501,11.575516685843468,,,
759,3.659412145614624,43.4375,313.62827606499195,6.684097647666931,,,
779,3.625673294067383,43.203125,310.92802342027426,8.274839073419571,,,
781,,,,,3.5880792140960693,48.14999771118164,273.52312658053296
800,3.6249382495880127,42.65625,314.6531218662858,12.080552242696285,,,
820,3.6035773754119873,43.515625,310.38623061031103,7.098042033612728,,,
840,3.5564427375793457,42.65625,311.0691573470831,7.769410312175751,,,
860,3.578449010848999,43.59375,314.96620159596205,7.4159396812319756,,,
880,3.4939792156219482,45.3125,313.9306364580989,7.394896820187569,,,
900,3.5253918170928955,44.21875,310.922634601593,5.5422525852918625,,,
920,3.503310441970825,44.609375,310.3175811469555,3.708999790251255,,,
940,3.485285997390747,44.21875,312.0764374732971,3.8596440106630325,,,
960,3.435689926147461,46.5625,311.74392495304346,13.00246361643076,,,
980,3.4353179931640625,46.40625,310.6815608218312,13.001873530447483,,,
1000,3.4637176990509033,41.796875,316.54294319450855,14.943462796509266,,,
1020,3.384777069091797,45.46875,310.3235546499491,13.42451199889183,,,
1040,3.3666718006134033,47.65625,314.3706215545535,6.596104614436626,,,
1060,3.392157793045044,44.53125,310.66378727555275,8.830270543694496,,,
1080,3.3348336219787598,46.171875,311.2706381827593,6.842244416475296,,,
1100,3.3205392360687256,46.328125,312.0512554422021,11.23530026525259,,,
1120,3.3012936115264893,45.78125,311.35834362357855,19.86893303692341,,,
1140,3.305889129638672,47.265625,310.4587333276868,5.486433953046799,,,
1160,3.2724056243896484,48.203125,319.9290871620178,11.196793802082539,,,
1180,3.2603752613067627,47.8125,314.2376998439431,5.726394988596439,,,
1200,3.239821672439575,47.34375,310.3940688073635,8.47767237573862,,,
1220,3.2258050441741943,47.65625,312.85737957805395,4.802902974188328,,,
1240,3.214421510696411,45.9375,310.48085261136293,8.433439582586288,,,
1260,3.2497804164886475,46.171875,310.47174520790577,5.13016264885664,,,
1280,3.1758384704589844,47.34375,312.83607613295317,9.833908267319202,,,
1300,3.1519551277160645,49.453125,312.47754972428083,11.267516762018204,,,
1320,3.164243221282959,46.875,313.23637273162603,15.733325853943825,,,
1340,3.1500957012176514,50.0,312.09226325154305,16.353804245591164,,,
1360,3.129716157913208,49.453125,310.2001167833805,4.4815631583333015,,,
1380,3.106081008911133,48.4375,310.32258681952953,4.393887333571911,,,
1400,3.116319417953491,47.8125,310.4612145572901,10.766148380935192,,,
1420,3.0474512577056885,47.96875,310.4525178670883,8.986818417906761,,,
1440,3.0819907188415527,48.59375,315.50293285399675,7.450247555971146,,,
1460,3.0284929275512695,48.671875,311.8438957259059,7.646193727850914,,,
1480,3.0163910388946533,47.34375,311.4487983286381,9.165839850902557,,,
1500,3.070678949356079,46.09375,311.0597461462021,7.026195153594017,,,
1520,3.0031251907348633,48.671875,312.150320969522,12.901625223457813,,,
1540,2.9427924156188965,50.703125,312.5055866315961,11.691885441541672,,,
1560,3.0044286251068115,45.078125,312.97542434185743,8.18539671599865,,,
1562,,,,,2.9222381114959717,52.40999984741211,273.56478697649993
1581,2.579554319381714,54.84375,354.5100284740329,853.0809909105301,,,
