training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
19,0.3503270447254181,91.328125,3602.4788526818156,6540.1152316480875,,,
39,0.3187492787837982,91.5625,3331.2691766768694,6393.730289116502,,,
59,0.30268362164497375,92.5,3331.0519395396113,6392.0683786273,,,
79,0.28540539741516113,93.671875,3331.359201669693,6392.628436721861,,,
99,0.27006861567497253,93.4375,3330.718958005309,6392.977833747864,,,
119,0.2663295865058899,93.671875,3331.274488568306,6393.344281055033,,,
139,0.26453760266304016,93.828125,3330.7734586298466,6392.979155108333,,,
159,0.255838543176651,94.375,3330.4054740816355,6392.37077254802,,,
179,0.2510489821434021,94.765625,3330.4277665913105,6391.923031583428,,,
199,0.24773068726062775,95.15625,3330.6473575532436,6391.960128583014,,,
219,0.24453048408031464,94.21875,3330.3092861548066,6392.411911301315,,,
239,0.24187210202217102,94.6875,3330.471626110375,6392.544114589691,,,
259,0.25981050729751587,93.828125,3330.3302243351936,6391.869152151048,,,
279,0.24234135448932648,94.0625,3330.4069010540843,6392.141310498118,,,
299,0.2610700726509094,93.828125,3330.28321582824,6392.396678589284,,,
319,0.22437790036201477,95.15625,3331.5113682299852,6392.971286177635,,,
339,0.25022050738334656,93.828125,3330.4393799975514,6392.508423514664,,,
359,0.22318153083324432,95.078125,3330.594662949443,6392.4730421975255,,,
379,0.21696682274341583,95.9375,3331.2984442338347,6394.377598538995,,,
399,0.2637919485569,92.890625,3330.34510910511,6392.735884711146,,,
419,0.2436658889055252,94.84375,3330.3505254909396,6392.643882147968,,,
439,0.2424653023481369,94.375,3330.466904491186,6392.702664621174,,,
459,0.22185078263282776,95.078125,3330.53989559412,6392.723144218326,,,
479,0.226096972823143,95.234375,3330.5604815483093,6392.534804157913,,,
499,0.24068300426006317,93.671875,3330.637075006962,6392.962979897857,,,
519,0.24435098469257355,93.984375,3330.6232450529933,6392.531671002507,,,
539,0.250436395406723,94.375,3331.9762667641044,6392.754506506026,,,
559,0.2085968255996704,95.390625,3330.3516786545515,6392.175078392029,,,
579,0.23289917409420013,94.140625,3330.3150543943048,6392.231495119631,,,
599,0.20255731046199799,95.78125,3330.483504384756,6392.231333442032,,,
619,0.19628240168094635,95.46875,3330.560177192092,6392.169250175357,,,
639,0.22152741253376007,94.609375,3330.8398727327585,6392.912184819579,,,
659,0.2202664166688919,95.078125,3331.1081068590283,6393.366713263094,,,
679,0.21470825374126434,95.390625,3331.147869117558,6392.374540865421,,,
699,0.21461354196071625,95.703125,3330.7144973427057,6392.603677324951,,,
719,0.20254790782928467,96.25,3330.557249672711,6392.2372572124,,,
739,0.21074429154396057,95.234375,3330.548503436148,6392.535802163184,,,
759,0.19261449575424194,96.25,3330.717558786273,6392.173815518618,,,
779,0.21980424225330353,95.0,3331.1888691037893,6393.855987675488,,,
781,,,,,0.6445441842079163,80.65999603271484,3323.518139660169
