training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
156,1.0189701318740845,69.42675018310547,2756.903883496857,6552.048858729707,,,
313,0.8713224530220032,75.0,2756.6844299198337,6551.142159635853,,,
470,0.8769338130950928,74.3630599975586,2756.9004535722506,6551.3205282437575,,,
627,0.846002459526062,74.84076690673828,2756.824778974246,6551.164984703064,,,
784,0.8659052848815918,76.35350799560547,2756.8041394897705,6551.076159023555,,,
941,0.8237097859382629,75.79618072509766,2756.7700659203683,6551.357429000033,,,
1098,0.8174278140068054,76.43312072753906,2756.7953502723744,6551.356378705448,,,
1255,0.8548505306243896,75.31847381591797,2756.872067097456,6551.4729467404495,,,
1412,0.8603096604347229,75.31847381591797,2757.021407673883,6551.954778919744,,,
1569,0.80886310338974,76.43312072753906,2756.8376619772166,6551.420106416105,,,
1726,0.7425811290740967,78.7420425415039,2756.9835247934625,6551.589709771856,,,
1883,0.7183945775032043,79.37898254394531,2756.771937368592,6551.130899174767,,,
2040,0.803155243396759,75.95541381835938,2756.7776946030604,6551.181592260767,,,
2197,0.8027398586273193,77.46815490722656,2757.2132373928644,6551.998976831604,,,
2354,0.7729889154434204,77.62738800048828,2757.67356691182,6554.406540646295,,,
2511,0.8230798244476318,75.39808654785156,2757.4216286372985,6551.531313331264,,,
2668,0.7731027603149414,77.1496810913086,2757.38237774486,6551.85983927956,,,
2825,0.8089595437049866,75.95541381835938,2757.8740164542655,6552.18732580068,,,
2982,0.7637193202972412,78.1847152709961,2757.370612708626,6551.936621048078,,,
3139,0.7126505970954895,79.06050872802734,2756.946156714942,6551.661910429882,,,
3296,0.7458416223526001,77.38853454589844,2757.3875651048247,6552.38085830952,,,
3453,0.7046718597412109,79.37898254394531,2757.486391622739,6552.1499716030185,,,
3610,0.7805896997451782,77.78662872314453,2757.5083008617353,6552.309834534765,,,
3767,0.7034602761268616,79.2197494506836,2756.9921988353226,6551.8662615851235,,,
3924,0.6937981247901917,79.29936218261719,2757.3595325326082,6551.982938768758,,,
4081,0.7666906118392944,76.99044799804688,2757.5698716293095,6552.290620151789,,,
4238,0.6458674073219299,80.8917236328125,2757.7327564121433,6552.823314075447,,,
4395,0.7155488729476929,78.42356872558594,2757.7196559186573,6554.639128481696,,,
4552,0.7306603789329529,78.50318908691406,2757.5002433198274,6553.218393877243,,,
4709,0.6439814567565918,80.33439636230469,2757.6017692969863,6552.160568487872,,,
4866,0.6904600262641907,79.29936218261719,2757.4896694510985,6552.5732596114185,,,
5023,0.6619993448257446,80.73248291015625,2757.418642615437,6552.22562444248,,,
5180,0.7180433869361877,77.62738800048828,2757.106106965595,6551.389558466187,,,
5337,0.6983816623687744,80.33439636230469,2757.6325710174765,6552.431835537883,,,
5494,0.6787539124488831,79.61783599853516,2757.749598924142,6552.671905251065,,,
5651,0.7440322041511536,78.8216552734375,2757.772282359137,6553.166331070814,,,
5808,0.6505637764930725,79.856689453125,2757.2779960835437,6551.781010309792,,,
5965,0.6201865077018738,80.01592254638672,2757.37429028199,6551.913177630135,,,
6122,0.6651279926300049,79.37898254394531,2758.8062722734207,6553.569321419783,,,
6249,,,,,0.8850769400596619,76.20999908447266,2746.157041978836
