training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
19,4.428407192230225,5.78125,31.018750369548798,4.589943028986454,,,
39,3.6207058429718018,18.203125,12.563952058553696,4.662903398275375,,,
59,2.9059131145477295,29.21875,12.583904713392258,4.668183624744415,,,
79,2.6126961708068848,33.59375,12.56743036210537,4.856389574706554,,,
99,2.4365155696868896,35.234375,12.569669634103775,4.671214334666729,,,
119,2.4118964672088623,37.109375,12.579063698649406,5.221892893314362,,,
139,2.2159860134124756,40.9375,12.58563082665205,4.675747640430927,,,
159,2.1321046352386475,42.96875,12.574361823499203,4.671420343220234,,,
179,2.190284013748169,41.71875,12.609187513589859,4.687198251485825,,,
199,2.0356955528259277,43.671875,12.573734484612942,4.682894982397556,,,
219,1.966185212135315,44.53125,12.576187029480934,4.674853943288326,,,
239,1.9804219007492065,43.90625,12.578311376273632,4.683250933885574,,,
259,2.0438637733459473,44.921875,12.574865482747555,4.690229333937168,,,
279,2.0269250869750977,47.1875,12.573999725282192,4.651626758277416,,,
299,1.9092485904693604,48.203125,12.575391866266727,4.671787843108177,,,
319,1.882363200187683,48.4375,12.577644363045692,4.677210561931133,,,
339,1.95809805393219,47.8125,12.569022737443447,4.677845723927021,,,
359,1.7710531949996948,50.0,12.573534063994884,4.67473641037941,,,
379,1.9227447509765625,46.015625,12.577450461685658,4.67696487903595,,,
399,1.8851537704467773,48.984375,12.576314806938171,4.682007245719433,,,
419,1.9224246740341187,47.265625,12.58722934871912,4.679767973721027,,,
439,1.842665672302246,48.75,12.584752589464188,4.677738435566425,,,
459,1.8010510206222534,49.140625,12.588952668011189,5.6886279955506325,,,
479,1.8491767644882202,50.0,12.573732621967793,4.68205027282238,,,
499,1.7733711004257202,49.6875,12.584952265024185,4.866272956132889,,,
519,1.6530922651290894,53.125,12.583453394472599,4.864843189716339,,,
539,1.7294117212295532,52.1875,12.580772303044796,4.8674216493964195,,,
559,1.6647030115127563,54.453125,12.576298974454403,4.8584723845124245,,,
579,1.830511450767517,50.390625,12.573212012648582,4.890572093427181,,,
599,1.7266342639923096,52.1875,12.579296715557575,5.177346058189869,,,
619,1.7185791730880737,52.265625,12.58038766682148,5.189945176243782,,,
639,1.741185188293457,51.5625,12.554138153791428,5.309991165995598,,,
659,1.7120544910430908,52.8125,12.526502460241318,5.160975642502308,,,
679,1.6441545486450195,53.125,12.531243078410625,5.190915986895561,,,
699,1.6479755640029907,53.75,12.672669813036919,5.410817638039589,,,
719,1.720504641532898,52.65625,12.539342045783997,5.280494317412376,,,
739,1.6915711164474487,52.421875,12.547681480646133,5.445382930338383,,,
759,1.6954635381698608,53.828125,12.561465054750443,5.461043864488602,,,
779,1.6760330200195312,52.34375,12.528764829039574,5.490773543715477,,,
781,,,,,1.4925464391708374,57.959999084472656,12.755504838979927
800,1.3462344408035278,61.171875,12.694808468222618,6.523435190320015,,,
820,1.4101173877716064,57.890625,12.594363652169704,5.403893440961838,,,
840,1.4669021368026733,57.890625,12.584199570119381,4.66670636087656,,,
860,1.3093338012695312,61.953125,12.578628771007061,4.686163924634457,,,
880,1.3600692749023438,61.875,12.591918557882309,4.680005833506584,,,
900,1.331260085105896,62.5,12.592650204896927,4.874584078788757,,,
920,1.3873214721679688,60.234375,12.578125856816769,6.562422402203083,,,
940,1.3958687782287598,58.75,12.573387287557125,4.672529548406601,,,
960,1.3753772974014282,59.296875,12.572728656232357,4.666745848953724,,,
980,1.3954523801803589,59.53125,12.570387311279774,4.678959585726261,,,
