training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
7,0.3560342490673065,90.4296875,729.148171376437,1394.4228603504598,,,
15,0.35447901487350464,90.625,721.6415009461343,1385.8668548054993,,,
23,0.36158931255340576,90.4296875,723.148325458169,1388.0072268657386,,,
31,0.3198966383934021,90.4296875,721.8123450875282,1389.6181853488088,,,
39,0.257395476102829,93.9453125,721.6364718042314,1388.1201017647982,,,
47,0.2573278546333313,91.9921875,721.7567074112594,1386.323160957545,,,
55,0.26118600368499756,92.3828125,721.696431748569,1391.1328753456473,,,
63,0.22902387380599976,92.3828125,721.8211786821485,1394.1392302513123,,,
71,0.22210168838500977,94.53125,721.8726435676217,1389.6251246333122,,,
79,0.20085416734218597,95.1171875,721.3379312306643,1386.860264930874,,,
87,0.19504314661026,93.75,720.7724433392286,1379.905838984996,,,
95,0.16892467439174652,95.1171875,720.8413234911859,1381.3847652636468,,,
103,0.20481397211551666,92.96875,722.6853193715215,1379.6064052730799,,,
111,0.19739529490470886,94.3359375,720.8703933283687,1379.5056431554258,,,
119,0.2045801281929016,94.140625,720.7468785345554,1379.8005799762905,,,
127,0.18468931317329407,93.359375,720.8285871893167,1379.834038671106,,,
135,0.17248468101024628,95.1171875,720.824932679534,1379.4419723562896,,,
143,0.18073424696922302,94.921875,720.9110134281218,1379.7649475745857,,,
151,0.18849091231822968,94.53125,720.8434287458658,1381.7346105352044,,,
159,0.17884007096290588,94.3359375,720.6319668330252,1379.3214112520218,,,
167,0.1782931685447693,93.9453125,720.8241987973452,1379.9215122126043,,,
175,0.15940037369728088,94.7265625,720.7388780079782,1379.9793836660683,,,
183,0.1675661951303482,95.1171875,720.853085629642,1379.3607144616544,,,
191,0.1390761137008667,95.5078125,720.770014449954,1379.562430549413,,,
199,0.15194827318191528,95.1171875,721.3575630448759,1391.6418333537877,,,
207,0.15182851254940033,95.1171875,721.7947142198682,1392.1733009628952,,,
215,0.16003791987895966,94.53125,721.9402408227324,1389.0347899869084,,,
223,0.17954231798648834,94.140625,721.5713034383953,1392.749445978552,,,
231,0.1300729513168335,96.09375,721.9296740368009,1388.6003182269633,,,
239,0.14915089309215546,95.3125,721.9073814339936,1390.4496966861188,,,
247,0.16685935854911804,95.5078125,721.703025046736,1391.9514240697026,,,
255,0.12960559129714966,97.265625,721.7664457857609,1392.0524208806455,,,
263,0.15238559246063232,95.5078125,721.8315778300166,1388.248844537884,,,
271,0.1504952311515808,95.1171875,721.7211187817156,1388.6150126345456,,,
279,0.14834105968475342,96.2890625,721.0045866668224,1388.1454006768763,,,
287,0.16296136379241943,94.7265625,720.8342077210546,1379.5344103127718,,,
295,0.13188856840133667,96.2890625,721.3017223402858,1383.5924165323377,,,
303,0.16309058666229248,95.5078125,720.7905361428857,1379.5979893766344,,,
311,0.1252276599407196,96.09375,720.9697314538062,1381.771417800337,,,
319,0.11773122102022171,96.875,720.6767024472356,1379.2676371522248,,,
327,0.13279063999652863,95.8984375,720.9599688649178,1379.7055766917765,,,
335,0.1657983660697937,94.3359375,721.238034311682,1380.5243959650397,,,
343,0.12712077796459198,97.4609375,721.4180915616453,1379.3407152406871,,,
351,0.10923507809638977,96.875,720.7381711341441,1379.3331403285265,,,
359,0.11607812345027924,96.484375,720.9081733599305,1379.4432585127652,,,
367,0.13590878248214722,95.5078125,720.8582763560116,1379.2876745574176,,,
375,0.12365412712097168,95.703125,720.7320360466838,1379.366585984826,,,
383,0.1442061811685562,96.6796875,720.707188360393,1379.245338961482,,,
391,0.18413101136684418,94.140625,720.8357192575932,1380.2630654536188,,,
399,0.13650396466255188,95.703125,720.8888330496848,1379.7413525171578,,,
407,0.1414087414741516,95.8984375,720.6790084019303,1379.5309434644878,,,
415,0.12036360800266266,96.09375,720.8045059815049,1379.8674414865673,,,
423,0.14666084945201874,95.8984375,720.7733453251421,1379.2023723945022,,,
431,0.12559029459953308,96.09375,721.07705892995,1379.5861364342272,,,
439,0.1245240569114685,96.484375,722.5691797211766,1379.9820290878415,,,
447,0.109529510140419,97.0703125,721.8840061686933,1389.670527074486,,,
455,0.09396693110466003,96.6796875,721.4454850181937,1394.67294793576,,,
463,0.10309987515211105,97.0703125,721.930286847055,1387.7871334552765,,,
471,0.13199342787265778,95.8984375,721.35045286268,1388.2485716603696,,,
479,0.10957435518503189,96.6796875,721.484359819442,1388.302681967616,,,
487,0.10573692619800568,96.875,720.8268302492797,1381.78570009768,,,
495,0.08898256719112396,98.046875,722.0717575401068,1389.6931167691946,,,
503,0.09094180166721344,98.2421875,720.9396474063396,1380.1589561626315,,,
511,0.07528475672006607,98.046875,723.3038479462266,1385.8577469363809,,,
519,0.10369879007339478,96.484375,720.9118450991809,1381.3457479700446,,,
527,0.09972457587718964,97.4609375,721.0619580000639,1381.5527013503015,,,
535,0.1178479790687561,97.4609375,721.2578575126827,1387.5232180580497,,,
543,0.07887297123670578,97.8515625,720.714814029634,1379.2315740138292,,,
551,0.10464049130678177,96.09375,720.9369074553251,1379.4704074971378,,,
559,0.10601575672626495,96.875,721.7663652263582,1389.5976608619094,,,
567,0.11692418903112411,96.6796875,721.3969053700566,1382.1683712303638,,,
575,0.08952104300260544,97.8515625,721.2976231239736,1381.8709291517735,,,
583,0.1343347132205963,95.8984375,720.737770665437,1379.9134553410113,,,
591,0.10474132001399994,96.875,720.7277934066951,1379.5094736851752,,,
599,0.0935337245464325,97.65625,720.9886172786355,1379.6927467919886,,,
607,0.06225048378109932,98.046875,721.0224163718522,1380.7512656785548,,,
615,0.10351857542991638,96.6796875,720.7512822933495,1379.6338546089828,,,
623,0.11137975007295609,97.0703125,720.9046492353082,1379.6421624720097,,,
631,0.13352367281913757,95.703125,720.8062466233969,1379.3280008248985,,,
639,0.10617383569478989,97.0703125,720.7226771861315,1379.5254305005074,,,
647,0.09174803644418716,97.65625,721.1875044740736,1382.7078640460968,,,
655,0.09041231870651245,97.0703125,723.5374921001494,1385.5555355548859,,,
663,0.06663286685943604,98.046875,722.7774625644088,1385.1234829053283,,,
671,0.08074922114610672,98.046875,721.5175637975335,1382.4212946929038,,,
679,0.0680137649178505,98.4375,720.8051765337586,1379.652459640056,,,
687,0.08041451871395111,97.0703125,720.9277483634651,1379.4579850509763,,,
695,0.10161229223012924,97.65625,720.6637193448842,1379.5182639732957,,,
703,0.10800838470458984,97.65625,721.7162661254406,1383.9304596185684,,,
711,0.11577990651130676,96.09375,721.4461457915604,1387.9075972363353,,,
719,0.09550110250711441,97.0703125,721.2311308830976,1385.999911930412,,,
727,0.08072629570960999,97.65625,722.1177704632282,1387.0848705992103,,,
735,0.09407775104045868,97.4609375,721.4571805670857,1383.369818329811,,,
743,0.09105303138494492,97.4609375,721.4589789509773,1387.5998817384243,,,
751,0.09485053271055222,96.875,721.1292814463377,1382.5667691417038,,,
759,0.06791436672210693,98.2421875,720.9045882336795,1381.0090562328696,,,
767,0.09211613237857819,97.0703125,721.1515884846449,1383.754632435739,,,
775,0.0807616263628006,97.65625,721.2222800590098,1383.7053887546062,,,
781,,,,,1.2294740676879883,70.27999877929688,718.5856569677022
