training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
39,1.6447423696517944,43.515625,144.73750442266464,8.910113852471113,,,
79,1.0706441402435303,62.578125,116.05225829407573,9.161874745041132,,,
119,0.8827487230300903,69.0625,116.0507395863533,9.089644346386194,,,
159,0.860272228717804,69.765625,116.09713016077876,9.04305363073945,,,
199,0.8005914092063904,71.484375,116.12537335604429,9.030864667147398,,,
239,0.7802140116691589,73.203125,116.03619419038296,8.912080992013216,,,
279,0.7904309630393982,71.953125,116.1152875982225,8.98772543296218,,,
319,0.7231438755989075,74.6875,116.16974016651511,9.098552633076906,,,
359,0.6989964246749878,75.546875,116.14040862768888,9.018954634666443,,,
399,0.7202479243278503,74.453125,116.08923617750406,9.077201131731272,,,
439,0.665244996547699,76.953125,116.06612587347627,9.13568576797843,,,
479,0.7245804071426392,75.234375,116.07651766389608,9.124780353158712,,,
519,0.6591159105300903,76.796875,116.03061445057392,9.078104048967361,,,
559,0.6860679984092712,76.40625,115.99876675754786,9.10418825224042,,,
599,0.6812452673912048,78.125,115.97107043489814,9.105934761464596,,,
639,0.6119764447212219,78.75,116.00959962233901,9.090505912899971,,,
679,0.6834580302238464,75.9375,115.9588498994708,9.114904329180717,,,
719,0.5579556226730347,80.78125,115.96535257995129,9.090476855635643,,,
759,0.558641254901886,80.546875,115.96756149083376,9.079445712268353,,,
799,0.6427001357078552,77.1875,115.95133626833558,9.102351125329733,,,
839,0.6020880341529846,78.828125,115.98201645538211,9.073210321366787,,,
879,0.5925876498222351,78.203125,115.96098858863115,9.076434560120106,,,
919,0.6047459244728088,79.453125,115.96712721511722,9.094353951513767,,,
959,0.5993667840957642,80.546875,115.99182598292828,9.111568797379732,,,
999,0.6163966059684753,78.046875,115.97088081762195,9.081515111029148,,,
1039,0.6002121567726135,79.296875,115.97420126199722,9.113336820155382,,,
1079,0.5495991706848145,80.78125,115.97999390214682,9.09163262695074,,,
1119,0.5660435557365417,79.21875,115.99320927634835,9.086558874696493,,,
1159,0.5951127409934998,79.453125,115.96808200702071,9.103047847747803,,,
1199,0.5917331576347351,78.28125,115.99042294546962,9.098995756357908,,,
1239,0.6022680997848511,79.453125,115.99887851625681,9.12241842597723,,,
1279,0.5822393894195557,78.90625,115.98013304173946,9.041209891438484,,,
1319,0.5931890606880188,79.375,116.04914776980877,9.145396295934916,,,
1359,0.5382377505302429,80.859375,116.04674383997917,9.10084042698145,,,
1399,0.5746208429336548,79.53125,116.07994707301259,9.083027485758066,,,
1439,0.5406875014305115,82.1875,116.0564398393035,9.11090262234211,,,
1479,0.5715035796165466,79.296875,116.08862215653062,9.107829350978136,,,
1519,0.5462431907653809,81.328125,116.03321330621839,9.105020854622126,,,
1559,0.563295304775238,79.84375,116.01281203329563,8.957294374704361,,,
1562,,,,,0.5117552280426025,82.25,108.06602953721921
1601,0.3535780608654022,88.046875,116.29027463495731,8.931256085634232,,,
1641,0.3502728044986725,87.890625,116.1518388427794,9.00795329362154,,,
1681,0.334635853767395,87.8125,116.14300180226564,8.991979341953993,,,
1721,0.31175610423088074,90.0,116.13923637196422,9.063080046325922,,,
1761,0.3059404492378235,88.90625,116.18111152201891,9.06495489180088,,,
1801,0.29281529784202576,89.84375,116.14294471219182,8.987290691584349,,,
1841,0.305011123418808,88.828125,116.16000030189753,8.98690102621913,,,
1881,0.3694244623184204,86.875,116.1452560685575,9.026441816240549,,,
1921,0.3714151084423065,86.875,116.14457201212645,9.036682359874249,,,
1961,0.36408087611198425,87.1875,116.14123154431581,8.934370055794716,,,
2001,0.3624210059642792,87.109375,116.11451730132103,8.960234187543392,,,
2041,0.3480510413646698,88.4375,116.07807762920856,8.957102801650763,,,
2081,0.3556670844554901,87.96875,116.1090531386435,8.939518872648478,,,
2121,0.3163025677204132,89.0625,116.05144580826163,8.926662616431713,,,
2161,0.3248879015445709,89.453125,116.06768993660808,8.919179532676935,,,
2201,0.39253929257392883,86.953125,116.0628767684102,8.808326255530119,,,
2241,0.40153127908706665,85.625,116.06933129951358,8.905899990350008,,,
2281,0.34536832571029663,88.4375,116.08130317181349,8.915089163929224,,,
2321,0.3701261878013611,87.1875,116.0742505453527,8.904724661260843,,,
2361,0.3427131772041321,87.96875,116.08812725171447,8.913045842200518,,,
2401,0.3398570716381073,87.734375,116.06133710592985,8.912285510450602,,,
2441,0.38942933082580566,86.953125,116.0682094283402,8.912405278533697,,,
2481,0.4100814759731293,85.78125,116.09139451757073,8.907581027597189,,,
2521,0.31804904341697693,88.125,116.09226753935218,8.904114179313183,,,
2561,0.425443172454834,84.6875,116.12070724368095,8.927605487406254,,,
2601,0.37515491247177124,87.34375,116.16320004686713,9.009039867669344,,,
2641,0.40305787324905396,85.625,116.17445359006524,9.075354412198067,,,
2681,0.39267149567604065,86.25,116.13620715215802,9.04917074367404,,,
2721,0.3445379137992859,88.046875,116.09839107841253,9.16140228509903,,,
2761,0.3352172076702118,88.59375,116.07768796384335,9.135197568684816,,,
2801,0.38123729825019836,86.5625,116.06256533414125,9.107519499957561,,,
2841,0.3812519609928131,85.859375,116.09154986217618,9.101475309580564,,,
2881,0.3952271044254303,86.875,116.09543990343809,9.134624153375626,,,
2921,0.3660621643066406,87.65625,116.08980568125844,9.129428677260876,,,
2961,0.36208340525627136,87.5,116.08834322541952,9.070084057748318,,,
3001,0.36860594153404236,87.65625,116.07638755813241,9.062745422124863,,,
3041,0.3753872811794281,86.09375,116.07071664184332,9.11635309457779,,,
3081,0.3417680859565735,87.1875,116.07965100556612,9.099511429667473,,,
3121,0.362432062625885,86.953125,116.06228016316891,9.101591724902391,,,
3124,,,,,0.506752610206604,83.54999542236328,108.04680980051668
3163,0.3501451313495636,87.96875,116.29856284707785,260.7643042691052,,,
3203,0.3754032552242279,86.328125,116.0937026143074,222.52236595377326,,,
3243,0.3648347556591034,87.734375,116.02800861001015,222.46863320469856,,,
3283,0.3438672721385956,88.984375,116.03417368605733,222.29108307510614,,,
3323,0.33065125346183777,88.4375,116.04341194033623,222.47770624235272,,,
3363,0.3747846186161041,87.421875,116.06970336288214,222.3858625628054,,,
3403,0.37518489360809326,86.796875,116.04871535673738,222.45654165744781,,,
3443,0.3211531639099121,88.90625,116.04291927069426,222.2846464253962,,,
3483,0.32271429896354675,88.4375,116.0620778799057,222.42466807365417,,,
3523,0.3589826226234436,88.671875,116.03485262021422,222.47426323592663,,,
3563,0.3544744849205017,88.359375,116.04597494006157,222.37611720338464,,,
3603,0.29963135719299316,90.078125,116.06043288484216,222.45251946151257,,,
3643,0.32198065519332886,90.0,116.03646175935864,222.4543317221105,,,
3683,0.3507770299911499,88.203125,116.01970754563808,222.5485703907907,,,
3723,0.2953124940395355,89.921875,116.03289330378175,222.4246671423316,,,
3763,0.3145023286342621,88.984375,116.1341323517263,222.63124203309417,,,
3803,0.33312979340553284,89.296875,116.12199451774359,222.5278909318149,,,
