training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
156,0.19664451479911804,93.94904327392578,3033.097869295413,6398.88705484047,,,
313,0.16509896516799927,94.82484436035156,3029.92460658406,6398.362524854909,,,
470,0.18956199288368225,94.10828399658203,3030.2807284388573,6397.5538976348125,,,
627,0.1745220571756363,94.26751708984375,3030.2338966281172,6398.4899494535985,,,
784,0.19227851927280426,93.86943054199219,3029.8900058504883,6397.791435859006,,,
941,0.16164331138134003,95.143310546875,3029.839986757298,6396.99867920606,,,
1098,0.1734725832939148,94.10828399658203,3029.9992684725744,6396.936721032022,,,
1255,0.1591758280992508,94.10828399658203,3029.980501693905,6397.8944819444305,,,
1412,0.16975688934326172,95.0636978149414,3030.5725121099476,6398.815901012747,,,
1569,0.14500358700752258,95.30255126953125,3030.134431282236,6397.481653791894,,,
1726,0.17281675338745117,94.0286636352539,3030.240842420015,6398.188232497615,,,
1883,0.15770943462848663,95.46178436279297,3030.187468667319,6397.383698137703,,,
2040,0.14568769931793213,95.38216400146484,3030.2543584850564,6398.69429676491,,,
2197,0.12759524583816528,95.93949127197266,3030.218767014089,6398.717581371593,,,
2354,0.1345478743314743,95.78025817871094,3029.7022644596495,6397.623352255601,,,
2511,0.14681853353977203,95.0636978149414,3029.572370088404,6397.772325831614,,,
2668,0.1420183628797531,95.30255126953125,3029.6339989420335,6396.405869157641,,,
2825,0.1357213258743286,96.09872436523438,3030.001843668473,6398.397442736444,,,
2982,0.13950727880001068,95.70063781738281,3030.1986330776076,6398.658099471573,,,
3139,0.15779253840446472,94.58599090576172,3030.6801167405715,6398.316844230055,,,
3296,0.10891489684581757,96.49681854248047,3030.0956755686716,6397.061920968021,,,
3453,0.12391899526119232,95.85987091064453,3030.22810569994,6397.826104786745,,,
3610,0.1473322957754135,94.98407745361328,3030.2839482523455,6398.055741124472,,,
3767,0.15885613858699799,94.42675018310547,3030.017390894662,6397.428228691884,,,
3924,0.12497874349355698,96.01911163330078,3030.2894801423427,6397.668626111974,,,
4081,0.12932614982128143,95.70063781738281,3030.1141807702697,6397.688278062328,,,
4238,0.12654395401477814,96.01911163330078,3030.2042760856593,6397.814221917444,,,
4395,0.13782280683517456,95.70063781738281,3030.183089695349,6397.9251019324465,,,
4552,0.14502546191215515,95.30255126953125,3030.075020637292,6397.360071255143,,,
4709,0.13393251597881317,96.01911163330078,3029.979946269731,6398.668972787204,,,
4866,0.13016942143440247,95.46178436279297,3030.3739752311994,6398.74304795436,,,
5023,0.1189776360988617,96.1783447265625,3030.5024997159176,6398.516918135107,,,
5180,0.11728111654520035,96.41719818115234,3030.0318929515065,6398.6832664888,,,
5337,0.12051492929458618,96.01911163330078,3029.7700847694828,6397.253857652663,,,
5494,0.11821627616882324,95.78025817871094,3029.9325763799584,6397.153076520011,,,
5651,0.1340242326259613,95.78025817871094,3029.812777236958,6397.0573485656905,,,
5808,0.11468800902366638,96.89490509033203,3029.904467996898,6396.778672530203,,,
5965,0.11193275451660156,96.25796508789062,3030.037701296009,6397.105021366648,,,
6122,0.1239771768450737,96.09872436523438,3030.2191177133923,6397.32997966515,,,
6249,,,,,0.07631583511829376,97.54000091552734,3020.031365469098
