training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
39,2.3453853130340576,13.203125,28.880672249943018,0.609863456338644,,,
79,2.209635019302368,20.625,19.947269931435585,0.4794684238731861,,,
119,2.1000640392303467,25.703125,19.964011572301388,0.4739450290799141,,,
159,2.0393600463867188,31.5625,20.020974054932594,0.8953019045293331,,,
199,1.959228515625,34.765625,19.971411861479282,0.7137379609048367,,,
239,1.8798353672027588,40.234375,19.956658966839314,0.43212883174419403,,,
279,1.806442141532898,41.796875,19.972216244786978,0.45121824368834496,,,
319,1.7364704608917236,47.890625,19.949685037136078,0.44892700389027596,,,
359,1.6703547239303589,53.125,19.961624778807163,0.6318436004221439,,,
399,1.6484326124191284,52.5,19.975664280354977,0.6974996998906136,,,
439,1.6078828573226929,53.203125,19.961530808359385,0.4447811283171177,,,
479,1.5402411222457886,56.25,19.97929234057665,0.802659522742033,,,
519,1.5302916765213013,56.796875,19.98361386358738,0.9150505997240543,,,
559,1.4840704202651978,58.75,19.9765189550817,1.2246315367519855,,,
599,1.4572261571884155,59.6875,19.96070435270667,0.6033179350197315,,,
639,1.4390263557434082,60.0,19.970944337546825,1.2416879646480083,,,
679,1.3754996061325073,63.046875,19.973117858171463,0.9315377101302147,,,
719,1.363059163093567,62.03125,19.978862069547176,0.8892199024558067,,,
759,1.3102511167526245,64.453125,19.976454135030508,0.9303768165409565,,,
799,1.3054994344711304,63.59375,19.972486700862646,0.9852364659309387,,,
839,1.2510056495666504,65.078125,19.963682256639004,0.8999437093734741,,,
879,1.2442454099655151,66.015625,19.974440056830645,1.166392769664526,,,
919,1.2660560607910156,64.84375,19.974939338862896,0.9222256019711494,,,
959,1.2221955060958862,66.40625,19.972761534154415,1.1069614440202713,,,
999,1.2439451217651367,63.203125,19.970426708459854,1.0342164896428585,,,
1039,1.224911093711853,64.609375,19.96731450781226,0.9768052957952023,,,
1079,1.2398964166641235,63.203125,19.967383798211813,0.9693184867501259,,,
1119,1.1794170141220093,66.640625,19.97787905856967,1.308738999068737,,,
1159,1.1414693593978882,65.703125,19.97126266360283,0.7820485159754753,,,
