training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
19,2.2972681522369385,11.796875,257.52775901928544,9.628501627594233,,,
39,2.257964611053467,17.5,180.47577124089003,11.625763028860092,,,
59,2.210620641708374,20.390625,180.43828643858433,11.614197213202715,,,
79,2.158132314682007,25.625,180.448532756418,11.685047764331102,,,
99,2.107827663421631,31.640625,180.43187372386456,11.551843490451574,,,
119,2.076420545578003,33.203125,180.45867457985878,11.877028085291386,,,
139,2.0219674110412598,38.75,180.49902021884918,11.62538779899478,,,
159,1.99458909034729,40.078125,180.4550126194954,11.862109042704105,,,
179,1.9435542821884155,43.828125,180.46759450808167,11.455878801643848,,,
199,1.9124326705932617,44.6875,180.47813288867474,11.848688870668411,,,
219,1.891958236694336,45.703125,180.4453861899674,11.371867265552282,,,
239,1.8605886697769165,47.65625,180.50025515258312,11.300893779844046,,,
259,1.8006314039230347,50.546875,180.48151386901736,11.365699674934149,,,
279,1.7902460098266602,49.53125,180.39254061877728,11.730231437832117,,,
299,1.7475597858428955,53.125,180.4509880952537,11.634600069373846,,,
319,1.737046480178833,51.25,180.4432992823422,11.389914993196726,,,
339,1.724008560180664,52.03125,180.35255456343293,11.33732395246625,,,
359,1.7039299011230469,54.921875,180.3749054670334,11.147426534444094,,,
379,1.653240442276001,55.9375,180.3257293999195,11.420603189617395,,,
399,1.637499451637268,56.796875,180.40639627724886,11.461068503558636,,,
419,1.6435798406600952,54.453125,180.3155873902142,11.350871156901121,,,
439,1.6040862798690796,55.78125,180.34320790320635,11.342792864888906,,,
459,1.570297360420227,57.34375,180.37294941022992,11.222912836819887,,,
479,1.5688161849975586,57.96875,180.36964070051908,11.264465935528278,,,
499,1.560193419456482,56.640625,180.3393811918795,11.36726699769497,,,
519,1.541582465171814,57.265625,180.33767212182283,11.289710365235806,,,
539,1.4686996936798096,60.625,180.3766847588122,11.413619853556156,,,
