training_step,training_loss,training_accuracy,training_runtime_forward_ms,training_runtime_backward_ms,validation_loss,validation_accuracy,validation_runtime_forward_ms
19,1.5495829582214355,47.890625,58.567726239562035,4.796515218913555,,,
39,0.9849326014518738,63.90625,12.698222883045673,5.238599888980389,,,
59,0.8560100793838501,70.15625,12.680988572537899,5.91904129832983,,,
79,0.8034819960594177,71.015625,12.718963995575905,5.570919439196587,,,
99,0.7487382292747498,73.59375,12.674370221793652,4.9598488956689835,,,
119,0.7561652660369873,74.140625,13.2431136444211,6.725659780204296,,,
139,0.7711468935012817,72.5,13.013381324708462,6.068449467420578,,,
159,0.6874319911003113,74.453125,13.100606761872768,6.129896640777588,,,
179,0.6374570727348328,77.109375,12.995952554047108,5.219112150371075,,,
199,0.7166158556938171,73.90625,12.670445069670677,7.5495894998312,,,
219,0.7024369239807129,75.859375,13.103878311812878,5.65321147441864,,,
239,0.6950156688690186,76.484375,12.754964828491211,5.094063654541969,,,
259,0.6656754612922668,76.640625,12.70221397280693,4.952513426542282,,,
279,0.6272169351577759,77.734375,12.646588683128357,5.762329697608948,,,
299,0.6646352410316467,76.484375,12.82197069376707,6.177039816975594,,,
319,0.6162071228027344,79.609375,12.688679434359074,7.510878704488277,,,
339,0.6328786015510559,78.125,12.633759528398514,5.589010007679462,,,
359,0.6394971609115601,77.5,13.000430725514889,5.176659859716892,,,
379,0.5982257127761841,78.359375,12.631022557616234,5.878238566219807,,,
399,0.5627560615539551,78.90625,13.034713827073574,6.533381715416908,,,
419,0.6212421655654907,78.515625,13.37982527911663,6.513532809913158,,,
439,0.5994391441345215,78.828125,12.78263833373785,7.086409442126751,,,
459,0.6188907027244568,78.59375,13.724200241267681,5.756068974733353,,,
479,0.5814006328582764,80.703125,13.007737137377262,4.831269755959511,,,
499,0.6160179972648621,77.890625,13.566749729216099,6.26868586987257,,,
519,0.5833246111869812,80.0,12.78952732682228,5.311618372797966,,,
539,0.655497133731842,77.03125,12.6486387103796,6.016312912106514,,,
559,0.5694625973701477,80.15625,12.950606271624565,6.016961485147476,,,
579,0.5829541087150574,79.84375,12.936906144022942,6.477092206478119,,,
599,0.5692028403282166,79.375,12.672444619238377,5.680056847631931,,,
619,0.5309404134750366,82.03125,12.897467240691185,6.353350915014744,,,
639,0.5835691690444946,79.609375,13.52673340588808,4.99308742582798,,,
659,0.5961407423019409,78.75,12.74274755269289,5.6633466854691505,,,
679,0.5941371321678162,79.21875,12.69968394190073,5.933016166090965,,,
699,0.6005792021751404,80.0,12.742134742438793,5.183424986898899,,,
719,0.5265197157859802,82.03125,13.267198018729687,5.751070566475391,,,
739,0.6051265597343445,78.203125,12.893745675683022,6.581977009773254,,,
759,0.5228216648101807,81.953125,14.161844365298748,5.108031816780567,,,
779,0.5387464165687561,80.234375,12.924638949334621,5.835423246026039,,,
781,,,,,0.49483850598335266,82.43999481201172,13.495334252050728
800,0.47916093468666077,83.203125,13.012347929179668,5.907735787332058,,,
820,0.4284640848636627,86.25,13.311843946576118,6.15154430270195,,,
840,0.4620789587497711,84.140625,12.72947434335947,6.072515249252319,,,
860,0.4911484718322754,82.578125,13.549026846885681,6.221789680421352,,,
880,0.4532868564128876,84.21875,13.205551914870739,5.395812168717384,,,
900,0.5179557800292969,81.40625,12.655114009976387,4.833047278225422,,,
920,0.45157957077026367,84.53125,13.056445494294167,5.688491091132164,,,
940,0.4086116850376129,85.625,12.841073982417583,6.440737284719944,,,
960,0.4776189923286438,83.359375,12.765564024448395,7.1720026433467865,,,
980,0.4666539132595062,82.265625,12.67676129937172,6.124236062169075,,,
1000,0.4576312005519867,83.515625,12.727357633411884,6.107191368937492,,,
1020,0.4621080458164215,83.671875,12.705340795218945,5.90205155313015,,,
1040,0.453707218170166,84.21875,12.682600505650043,6.739642657339573,,,
1060,0.43798571825027466,83.984375,12.752848118543625,4.903744161128998,,,
1080,0.4620687961578369,83.828125,13.786981254816055,5.838568694889545,,,
1100,0.4374850392341614,84.0625,12.7943255007267,5.745930597186089,,,
1120,0.3820108473300934,86.953125,12.838152423501015,5.120751075446606,,,
1140,0.46262580156326294,84.0625,12.91077509522438,5.903472192585468,,,
1160,0.4080721437931061,86.5625,13.331485167145729,5.978513695299625,,,
1180,0.435209721326828,84.0625,12.62675691395998,5.169663764536381,,,
1200,0.4705098569393158,82.96875,14.102106168866158,5.032304860651493,,,
1220,0.4608571529388428,83.4375,12.640474177896976,4.894748888909817,,,
1240,0.4615637958049774,84.140625,12.715934962034225,6.195542216300964,,,
1260,0.4779975116252899,83.671875,12.907798774540424,5.19088301807642,,,
1280,0.44233351945877075,84.53125,12.845035828649998,5.140294507145882,,,
1300,0.48148757219314575,81.40625,12.637573853135109,5.128768086433411,,,
1320,0.4804346263408661,83.90625,13.46682570874691,4.775923676788807,,,
1340,0.44620010256767273,85.78125,13.108430802822113,5.192787945270538,,,
1360,0.4367397427558899,84.6875,12.640644051134586,5.357750505208969,,,
1380,0.4369044899940491,83.671875,12.773323059082031,6.159859523177147,,,
